EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,PrivateKey,PublicKey
1757,Leia,Mccann,09-Jan-20,,Production Technician I,Rebecca Conway,leia.mccann@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Finance & Accounting,01-02-1985,MA,Director,Female,74346,White,Widowed,Fully Meets,3,98b1cf15dae478f4d4697573d03c831f47643ee0d72eb593c96b5f63680b27b5,ce50ff50a5c9c4a74a3d7da779003643985db13e41b9254157114b362ef348f67b741027e838112553588ccc6e70a6384a0832c2eb9eabdc29c9507c1a3bd459
1758,Henry,Gray,03-Jan-19,,Production Technician I,Melissa Chavez,henry.gray@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Splicing,22-05-1958,MA,Administrator,Male,61791,White,Single,Fully Meets,3,fecc1aa51ccb1a0273219930b2bf7032ec418a01beee4916d6e02ac764748f53,9b2ecdc0089ac4aed40c2973a3e44f4dd24a5592e74efb0ba6768f1f9446b18a6fc7febd3febbc0ccfd8c6a65161053f1b2240ce381ba684172f0169ced14e91
1759,Jose,Houston,23-Jan-21,23-Oct-22,Production Technician I,Patricia Newman,jose.houston@bilearner.com,PYZ,Active,Contract,Zone B,Part-Time,Retirement,Benefit turn that with well may former if.,Production       ,General - Con,11-12-1947,MA,Coordinator,Male,40003,White,Married,Fully Meets,3,c20fd32dd4c1a8dc33f78330ed08c5e1b719c8f1e484fc515d98b5676fe6d622,87bf19c666018fcaedf89c56328415a7905c4d1b48e7e54f889960533835e2e2eb01072b66ec78df2cd48bf30b640c46b48508aac8994d0d336f2b28fa24de16
1760,Janessa,Mcconnell,08-Feb-20,04-May-20,Production Technician I,Sally Meadows,janessa.mcconnell@bilearner.com,WBL,Active,Part-Time,Zone C,Part-Time,Voluntary,Simply game everyone despite line.,Production       ,General - Con,20-08-1993,MA,Foreman,Male,93320,Hispanic,Single,Fully Meets,3,28d847da219766a22f69d61657da88c9b6bc3bd9ae3d3912cf78b1d242bd255e,417c4fdb4041a1c6fd3a9206e3995e6b8576a51bd18caae33c4d74912fde12b015e41c03bf1451acd6dba99a4ee60e5e33d5ddf79a5b38c8819e34531ce8d561
1761,Samson,Ellis,29-Oct-21,02-Aug-22,Production Technician I,Sara Golden,samson.ellis@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Ahead onto current situation speech while.,Production       ,Field Operations,16-05-1961,MA,Technician,Female,97689,Other,Married,Fully Meets,3,084407c7fe081706b7a07dc5d1e07f8216753bec0cc437270ace7d724fa764f9,dd79c842ba696c0815d91e5a6e117b4ff6592e5bf50c0ad2319b2682f9039fd3c42c047058758666fa7f0dceeee995048bbb1ec3a06f3243a5c369c0f371bfbe
1762,Lauren,Kent,04-Jul-23,12-Jul-23,Production Technician I,Roger Reed,lauren.kent@bilearner.com,PL,Voluntarily Terminated,Contract,Zone B,Part-Time,Voluntary,Myself produce sit outside after.,Production       ,Wireless,19-02-2001,MA,Foreman,Female,37569,White,Divorced,Fully Meets,3,30f23d3995b2f1585731e3fa765f2a6115390085637a747aac86817848faf591,8b816cf8b498af915fd6302d74a9b382d87fab7d02cd0f36ddd61cb01ce0e8f0096599f732e9f66c800b7cf1f8b50b712fcaa9793444963efd49c466068485b7
1763,Mckenzie,Mack,06-Apr-23,,Production Technician I,Debra Boyer,mckenzie.mack@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Engineers,13-01-1950,MA,Model Assistant,Female,11574,Asian,Widowed,Fully Meets,3,4e255c91b619243e2e736f29c746eb7a5c4865844a20045771f22d24beac03d8,fb8125c807e1215e39e188dffc1c872990928ea59bce15febc1449b66db21d8ad8168039d6e207792e0e8a104011cfdaa0d5c64bc8a8dd136a499ee7e657673b
1764,Donavan,Chavez,17-Jan-23,,Production Technician I,Robert Rios,donavan.chavez@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Engineers,02-01-1949,MA,Engineer,Female,18917,Black,Married,Fully Meets,3,f6e46db4b86a79533915016663b88f6e1023ad907e91ccaa51829c35fe1b71da,943f5faaf46293a0241df3cd918000d6014066a5d5371cdf30213931dad9aa5db091f5f200d6651040a5663808fe098b1ddc79accfb989fd0dc935ad6c8c9ccc
1765,Haiden,Coffey,17-Oct-19,,Production Technician II,Kyle Bell,haiden.coffey@bilearner.com,BPC,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Project Management - Con,07-09-1991,MA,Field Project Manager,Female,5819,Asian,Divorced,Fully Meets,3,701f8c52ae2c822889f88c2f33a19f70a089e8d6835a786767a5f6645abdbe32,d2376557e111ce661af8011bc72f6ec4ebc392bb8bfaac4ec2f7d96162a37b6a26c10df56ab33215bd0adde7d2e9749db08f786721a5835f8c6e80a854f41717
1766,Kasey,Alexander,22-Jun-19,01-May-21,Production Technician I,Michelle Herrera,kasey.alexander@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Resignation,Reflect important account keep eye accept.,Production       ,Field Operations,15-07-1957,MA,Laborer,Female,75004,Asian,Married,Fully Meets,3,c28dff522471b69f5b4dba3c69fba753c5963b840730862b721ecf29724b323c,7a2595e8f1d4e2fedf9de6293ffa02b2a4363f7370f5018f172d1fd9ba88989f0687d613247d680883452f40ba91e09e88f22cb62cd1b6c140a48f842119000c
1767,Kenneth,Peters,10-Feb-23,01-May-23,Production Technician I,Renee Beasley,kenneth.peters@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Retirement,Maintain material discover discover.,Production       ,General - Con,31-12-1995,MA,Supervisor,Female,39000,White,Divorced,Fully Meets,3,2c7990d238722a547979aa70575d7e8f8759b7d4d3e0d59fe9f7b6f32c47d737,968034f5331a6b00940e0e8552412e171794d923ec2c09fef349a526d2340c44977e9eae5301c8fd3c5e3378b92392f75524c005b460894af565192d3b05254f
1768,Lucia,Hudson,13-Oct-22,02-May-23,Production Technician I,Scott Graves,lucia.hudson@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Voluntary,Ask station everything race feeling by although.,Production       ,Aerial,26-02-1977,MA,Lineman,Female,73245,Black,Married,Fully Meets,3,69a5f49336c35eeccefc435d4e7437db86f6041c8aa4b9a54bfe0d55fbbdd0ac,0183aef12c206d1477a8af82f56caa70a03a400d1d9c649130afed7d78a71caf452dca0ffbc00ac87e35c3025eff3c553fc0493cf03dd182760954d173ace24a
1769,Rashad,Randall,07-Mar-23,27-Apr-23,Production Technician I,Bryan Harvey,rashad.randall@bilearner.com,PL,Active,Contract,Zone B,Temporary,Resignation,State voice performance crime.,Production       ,Engineers,29-04-1974,MA,Technician,Male,83360,Hispanic,Widowed,Fully Meets,3,ed7703895db5827d1e378920b611940847194ffd0c99ff71f02b19f039503d0a,8b8a7088fd829bcc8e1ab25bc2ac744bc5e941a837b1bad864510cc1ac63925a5d901b99a5e65fff7b1af0fa5856cafa8236faa5d62eabb9c433c684ba2daadc
1770,Hayley,York,12-Sep-18,,Production Technician I,John Ramirez,hayley.york@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,General - Sga,05-03-1971,MA,Director,Male,2072,Hispanic,Single,Fully Meets,3,084d49be5c5ce5f859eaf9e72ab880956e8c11591cf4cc88a4dc048fce3eb85b,5ab5e8449743b7e9d4d09fba6adc2ecfd1e44c78f4f7b5867ea9ebb1b56c5db39857346ee39be72b5e4d90aba1a301d94e34aa5b8893aa3f0943c9c768d19aba
1771,Salma,Shepard,27-Jun-20,,Production Technician I,David Reid,salma.shepard@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Shop (Fleet),27-08-1950,MA,Mechanic,Male,16902,Hispanic,Widowed,Fully Meets,3,38f99f58141399db248875c301184a35b0aa249f80c3c23a0d7743c9f6892897,bd7540054a614a868374b20f07eb55d000fc222587f3126aa98e307c8c9c67833b0eb2c44228d01fad1fa988effcf1e0b5c3cd66b4e2f8676889258f6a5c4f31
1772,Hallie,Thornton,28-Dec-18,28-Jan-22,Production Technician I,Jamie Holloway,hallie.thornton@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Resignation,Each bring star week kitchen without nature.,Production       ,General - Con,28-06-1954,MA,Laborer,Male,70792,Asian,Widowed,Fully Meets,3,72d1123edf4227923fc28b4f8a324b2f8e70de5d7e9ad9ea07a0da424650054e,60fb59c5b7c7ad449ed5e4e77c9bb1d3501389e97071416c5d7e1c20254a78574784265212137ab309a549ea787fdc078c25984fa6ad277623a593d093ceaed2
1773,Tiana,Bishop,20-Jan-21,08-Mar-23,Production Technician I,Mitchell Woods,tiana.bishop@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Retirement,Though resource simple health bring.,Production       ,General - Eng,22-03-1942,MA,Administrative,Male,25699,Black,Married,Fully Meets,3,89594797695cd6728185e20408c0042ec98546fa052b3ae1dbbf669e6afa442e,18f1e2052ed5bddb2c277c3b9e40d475f0e108e5fd6ad0a1aa4d8cc38f313c983d75f6e28167dab7860990acc17482db3298a738b2c54d2e3bd8810dcfa1909f
1774,Regina,Garcia,14-Sep-19,06-Feb-23,Production Technician I,Aaron Cochran,regina.garcia@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Involuntary,Wear television particular.,Production       ,Field Operations,24-09-1989,MA,Technician,Female,96290,Asian,Widowed,Fully Meets,3,b5b0d6a372c061d120fc6747f557bbdb87b29d6f47d9b595c3cfaf61e506e866,19e565ad25f0e1149cd78d287ac38767b2464d8937d72f3e388589ee5a0312c3f41b806b069db1d69e69082ed8ddc9239a4dedf3254b5975dea98d358d48de9d
1775,Julie,Cochran,06-Oct-18,12-Dec-19,Production Technician I,Scott Smith,julie.cochran@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Involuntary,Sing participant involve themselves plan.,Production       ,Engineers,11-05-1997,MA,Engineer,Male,23434,Black,Single,Fully Meets,3,5814287fd126e01ece822357e0d10e971aeaff299775d2da260487e069dec179,670fbd71f36f1720ebf25d46737345c795eec62de181dfb657c5cc0916866011d5a94a533886e1183959f20fcd1941a6dde618a5d8d5ac61d905e173f2f26729
1776,Yamilet,Pierce,03-Aug-21,01-Nov-22,Production Technician I,Lucas Rodriguez,yamilet.pierce@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Retirement,Only alone imagine. Loss minute girl.,Production       ,Project Management - Con,11-03-1955,MA,Engineer,Male,49243,Asian,Divorced,Fully Meets,3,bb931c51f6c356f0af610141d174fd97ef57110db680268c7f1a92567eac6c96,928257d8c4c997f7fc7fc1d49611f5a763f00bcf43f0211738c5d18d1bb4e432013bdad1b8d051209b0c95355983e3cda36896c429d8806e26d222e85d2145c6
1777,Amare,Hartman,05-Jul-19,26-May-21,Production Technician I,Brian Rogers,amare.hartman@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Involuntary,Professor late television spend foreign.,Production       ,Splicing,25-04-1962,MA,Splicer,Female,64893,Hispanic,Single,Fully Meets,3,a3a047d59ce7d7d322b46f037e34fed15bf7caeecb9d5631e72ba9bc59de7b83,ccc0487ea40c177c11074d6f12de78d552065fff469e38cd35723832b47a1d688c686a331cbf2df3ec47390d96ff6fc66523e50f78fa1ba25263c543007d1ea6
1778,Cannon,Lee,25-Apr-19,,Production Technician I,Brandon Mcdonald,cannon.lee@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,18-05-1949,MA,Foreman,Female,91836,Other,Widowed,Fully Meets,3,b0ad0e4d90f5ca9f6f0ff275553f2f7800df9540e170b7fcabc19ec2545a07a4,adc55a0758eea26851e6c69374680e90a52a3f90696c3c58d0171ada294295117a780dcff3bc3aba53f6ed2bb0019036054c20bd4dae9cf12ca1292bc94a2eaf
1779,Yael,Hodge,15-Jul-23,,Production Technician I,Christina Cohen,yael.hodge@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Project Management - Con,04-05-1961,MA,Director,Female,85791,Other,Married,Fully Meets,3,78b71a2c6a02826a6fb5d1c73b2d007d7409db1f1b942c916a2a87bf6c1db206,f959453ac49d2d88d3affbe182166404389340e7dbe62d9bbae2fbdd7206b83b3e076ec7a9236a9650e44d19060e89000d9a627bbed4efc8647bc9f3b6b17557
1780,Colton,Booker,10-Dec-22,11-Feb-23,Production Technician I,Jason Taylor,colton.booker@bilearner.com,BPC,Active,Contract,Zone C,Temporary,Retirement,Half nice continue serious move lay itself.,Production       ,Field Operations,11-07-1993,MA,Engineer,Female,17208,Hispanic,Widowed,Fully Meets,3,12461eb651abc884fa73dad9aff211b1a97790582f5b70d4dc23da540f28904e,b62d0911b295cf6f49095f01c9d33a943836c76de744078801fe3262fd69ea26a37d8e182952acb87a48b186cae7166cc01f03dfed2c172c4ce6965910462096
1781,Abril,Cunningham,02-May-19,,Production Technician I,Angela Maxwell,abril.cunningham@bilearner.com,CCDR,Active,Contract,Zone A,Part-Time,Unk,,Production       ,General - Sga,11-12-1983,MA,Supervisor,Female,88454,White,Divorced,Fully Meets,3,70885e6ec738dbde700fd196e0bd78aa29a611d3045f3cffe50f7dc4b035dfcd,1b95439acc81927721bc7f2b23580e1e9dd94056b71041f21562ac213599496a4e9ed57a61d81f22aef72a238f83e5c4c8d5dfa507875ed7af05c349392d0eab
1782,Braxton,House,13-Jan-19,02-Jul-23,Production Technician II,Kenneth Dean,braxton.house@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone A,Temporary,Retirement,Material as already course. See our realize.,Production       ,Field Operations,08-10-1950,MA,Groundman,Female,69805,Other,Married,Fully Meets,3,b37f78bb4bffa74105dbe4f2755a84521dfdb37db6620eea1753ad6188f3f848,40f9e3d97dd890aba23186ebe3972555e1cfcfe0288e268f3b0de50771637b7ed9e5c989ee87da7b76f017d4cc31626e6cd1e572d83f3546a5eb1ef9c3edffe5
1783,Destiney,Pearson,09-Jun-21,,Production Technician I,Julie Smith,destiney.pearson@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,07-12-1981,MA,Laborer,Female,27170,White,Widowed,Fully Meets,3,a13fe031d8d66cca06a88a6c7453c021055e7b93d195edb1e2a0ccc41e44c820,96c6fc92bc1948e417df042ec211c42f0bce3fdc4d505342a10fc650a36e709db46649d28fbfa8502336cdc3a3d1ce779a9075a0717562c2ec960ab40ac9a1b7
1784,Trystan,Ramos,02-Aug-23,02-Aug-23,Production Technician I,Mr. John Thomas,trystan.ramos@bilearner.com,WBL,Active,Part-Time,Zone A,Temporary,Retirement,Need challenge education bank upon reach fall.,Production       ,General - Con,30-03-1971,MA,Technician,Female,14325,Other,Divorced,Fully Meets,3,b90d04bb53d623a12b75f1944a06e5af27425942a805a487c265feb5fe91cd3a,de27f8535d15e5603cae3a387f32532c7fd19625abcb722d1943740c27c495f22a148e6460f33309691c72b7c09427e6f814834d20826920dd490291b2773a6c
1785,Miley,Gutierrez,17-Jun-23,,Production Technician I,Michael Mcgee PhD,miley.gutierrez@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Technology / It,17-01-1950,MA,Director,Female,39152,White,Widowed,Fully Meets,3,742f2c46d031412be58c39f596b2e6b1263bf216814bd17bbb1b0fd3803f5ad3,d09611da11934d80e798e61905e5206801af67b1b99b2517da171dc217a7c5ee4a21859fa21fd49b0ced3a1561fdc898049a29cfed01a9223937b2c3fd11dcc8
1786,Tara,Hoover,31-Mar-22,14-Jun-22,Production Technician I,Daniel Banks,tara.hoover@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Resignation,Treatment itself various campaign.,Production       ,Field Operations,10-11-1979,MA,Laborer,Male,67173,Hispanic,Widowed,Fully Meets,3,adb86dd785feb3360b46c51b54310e0094eba0493818ffe0ac9efd444c4c6a36,28a42028dee1d7236a4da2916e1e86c901188a871d178ff4f70485df4cebfa8e649b6ea714ffd6d57485321edce6e6e2eb456f1290bc80b5a23c875aaf3984ce
1787,Layla,Gutierrez,06-Apr-19,15-Aug-20,Production Technician I,Edward Peterson,layla.gutierrez@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Voluntary,Perform question beyond article.,Production       ,Engineers,10-07-1956,MA,Engineer,Male,76007,Hispanic,Divorced,Fully Meets,3,d0292433ae2ea59f7827d23824addf06e6d1d46087c722225f24f8eed5586ae3,a8c53c6aa63a068766ddd246ce61e1aedfce4914651ecb4bc27752accb30ded0d93dd1219e3a6e12e316aa27a3fc8dbb15ee75c83cfa05eafa409d3863e1c5dc
1788,Jakayla,Hall,11-Jul-20,,Production Technician I,Reginald Hernandez,jakayla.hall@bilearner.com,CCDR,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,08-02-1976,MA,Engineer,Male,50833,Other,Divorced,Fully Meets,3,099b7d4d9290c59e311770db07a76219f5d3b703767b2f46fbebac55bab8f8bc,99b36ab2d4fed816c94dd302862a828b51c5063a8cfcc6efdc23df3356d5eefa9de3836812b78edc82e3aa89ab3e2f552cbc0cd959307e6c34014aaa880c46c5
1789,Jayson,Ferguson,22-Apr-23,,Production Technician I,Danielle Smith,jayson.ferguson@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Engineers,17-02-1963,MA,Engineer,Male,54218,Other,Widowed,Fully Meets,3,54503b4f733f259bffddc8c0ef5e64590afa281bcbbe717ac33c00c27deb9c0e,47e743de5a7262f3293b2e5519ac08d4f170a2642e3e40bad196b2ae31b6ed34c2a7ef809c529b5994f4771715ff22640f9d6d9b68e10f71118250026700f6b9
1790,Nick,Daniels,02-Dec-22,08-Apr-23,Production Technician I,Sara Smith,nick.daniels@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,Resignation,Marriage almost cold sort public major cut.,Production       ,Aerial,09-03-1956,MA,Lineman,Female,54589,Asian,Divorced,Fully Meets,3,ea9d4af5909ce98fe3efe8dcf26616ed28b7fdae327877dd73147b5014171358,3e4886c786494874b505e6ef7516ed309102af489567753dc705a2d0e0b18b9a3e9ee4d78cba99630e99c147cb3fbddd48aa56943b34dedcc2b381fd173c4361
1791,Marvin,Abbott,06-Mar-21,26-Apr-23,Production Technician I,Becky Cardenas,marvin.abbott@bilearner.com,MSC,Active,Contract,Zone A,Temporary,Resignation,Year prove but moment house defense.,Production       ,Wireline Construction,02-08-1981,MA,Clerk,Female,9310,Hispanic,Divorced,Fully Meets,3,786f5eaf90d7888297fdd62d82dc331073c147f69380e7b52011be4c5a911c99,647d62a93dd9213b586f23835b1656863f9d03aeac69a2d6ccaa8db8665cc73bb48f8fe12271af2d694f96b4f313bf075f354a7ebc41ed227e19c0adfca4dbd0
1792,Sawyer,Oliver,21-May-19,,Production Technician I,Brittany Olson,sawyer.oliver@bilearner.com,TNS,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Eng,02-04-1950,MA,Planner,Male,6449,Black,Divorced,Fully Meets,3,08b10fcb023de712b63c3129a2e7585b61e0712d32401d3395b357a80f88a231,2c49efd2ee28fe07f7e0d8a2575c9fe9c480798e125c2f2ccb4580dbfe8b77382e2815f58de7c908b8ec11ac2d6c56c05c22a0a19c0ed07a7cb49f2d792327ad
1793,Linda,Barajas,23-Oct-18,02-Dec-22,Production Technician I,Victor Blair,linda.barajas@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Resignation,Fight cup mean money easy stock stock strategy.,Production       ,Executive,22-05-1945,MA,Director,Female,77756,Hispanic,Single,Fully Meets,3,d5ee8366952c506a04cc533caef201b59417f1340e58a0cfecd2b9ac821c6a16,29b6c02b9dfa466a81b1d45b999f3c19916ee2cf74e35e130355838ccc6457836e8125001cb10286c21abb7712514498abbdea1e78fe255fe53ad8c4190d4fc2
1794,Chance,Blackwell,26-May-21,,Production Technician I,James Ashley,chance.blackwell@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Unk,,Production       ,General - Sga,13-08-1963,MA,Administrator,Female,95802,White,Widowed,Fully Meets,3,f9a216b2e22291372ea45d69c7e8162f1138fbf9bf2d5e98e85e2c5e3923c5f9,5537cd9fb7ee30ed63d886e6295f9c15fdafcf6058dd98f52ff1ce4479bfd2aad47f6c540ea08be3631b15307a4951576ce5785514ac25aba7654ac56b3e280e
1795,Antonio,Mccoy,01-Dec-19,08-Jun-20,Production Technician I,Shawn Howard,antonio.mccoy@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Soon voice play will Mr card physical.,Production       ,Yard (Material Handling),04-04-1960,MA,Manager,Female,71561,Asian,Widowed,Fully Meets,3,ef524b69dcb4bfe3236d39720b173b2d0d5e7f910957117b3348654896de4a8d,968fe8bf7dc3fd7076c7a0f7e3c73a9657b1f4fa685c76e2c685e11e213efdce471072fe7cb4731eb18428cb4c60f872730e80ce4a1e735e74bb28d6e5ed0f78
1796,Emmett,Mercado,07-Jun-21,13-Dec-22,Production Technician I,Pamela Cruz,emmett.mercado@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone A,Full-Time,Involuntary,Eight age article law stop quickly.,Production       ,Wireless,26-06-1976,MA,Driver,Female,9967,Hispanic,Divorced,Fully Meets,3,53b33e1bb78be93faa63585535ce0c848b395130e644f0a050b9cdad5eb0af6f,f177ded10c516f253bfb77ef063a32185436de9b98e9098e1acf3bfd5c972479550f3f6d2b448392a636c3254796043bba4fc191cd09207af6cd7655ceda53c7
1797,Clara,Wheeler,13-Oct-20,09-Nov-22,Production Technician I,Jennifer Harrington,clara.wheeler@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Voluntary,Us do by over. Source today then between.,Production       ,General - Con,18-09-1987,MA,Laborer,Female,63255,Hispanic,Widowed,Fully Meets,3,1ed84e07a2e99cfbe0a5ac7854d536670f7c2f1812eafdc7c67b79b95414a794,59f102665cae4496be1834ebfebd3cf437887a946acd2057db548413bc47e6ccda3624776a5a5a092cd6a64e6f8f1151004040992c10090af40799a85e31b4d9
1798,Kieran,Morse,30-Oct-22,,Production Technician II,Kathryn Avila,kieran.morse@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Splicing,07-12-1985,MA,Splicer,Female,34441,Black,Widowed,Fully Meets,3,79a359f64d0482496b609b83d721f6299eb38acbb917e54c1ebcd8519c5f494d,cd66e6238c0daf8ca9d46763417e3a1c85e2cf75feae273664b7a5581e6a0fe21e756e7cb19a56840e37bf5f752f222fc6b360536d7aa83661ae3f4cdd0b3b93
1799,Aliyah,Schmitt,04-Sep-22,30-May-23,Production Technician II,Alexandra Clark,aliyah.schmitt@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Involuntary,Better one ball computer.,Production       ,Field Operations,19-02-1989,MA,Technician,Male,12152,Black,Married,Fully Meets,3,c290201c0b915088f47cd8c70f46d8cb31b69a004143544e33752d7876d7ab30,de2031ab3bbf0747605b0fd58223f943b82798590669ddddf2dad92f57c2459cda163b66718d1be5d01c8fd0c93ebe24c18b52e0443d584808f2a9bbf4c33cd5
1800,Kyan,Morrison,18-Oct-19,19-Apr-21,Production Technician I,Bethany Wilkerson,kyan.morrison@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,Resignation,Own while top huge.,Production       ,Wireline Construction,05-04-1976,MA,Lineman,Female,57065,Black,Divorced,Fully Meets,3,1fb0aa58134a15d05ee20b03fab2da05fcd82923d620d9fdd17a53231cd9c1ba,664b77860acc461a9e69fee4fa0a494fd146af2a06c11b090c62bb6a7c3aef299de17dc34bb4dd8cd1f298ded80265abe943aba37cc500bf5eaf8686e07249e6
1801,Rayan,Stephenson,25-Jul-21,23-Jan-23,Production Technician I,Brian Archer,rayan.stephenson@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Involuntary,Figure third where boy.,Production       ,General - Con,06-08-1989,MA,Technician,Female,17441,Hispanic,Married,Fully Meets,3,443157ac7f60b09a571e03127e1c7311b262e6d1f1417a7bdb1eb72967d0168d,fdfc9f823f38f3888c24c45a36d9822210244de77781e5edc7cf730d69302dafa3964e3381e050f1a367521bcdee726644addec6bbbacf4382f53b0c2f49b000
1802,Gael,Jacobs,31-Mar-20,,Production Technician I,Kathleen Moon,gael.jacobs@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,13-08-1982,MA,Driller,Female,1741,Other,Divorced,Fully Meets,3,4d2b545b4b0c5f4ca1a4c953c201905adb529e85f5c1a5bf9a3585966cb12b77,7348cd0fa734b6221ca3e92cf71fdd2f4708438794defd354fa0c3412fa4bce7f973f4bb66ea1770345ac4f1b346d1880df857ec0f58c2b1764c99fe7baf1773
1803,Stephany,Neal,11-Nov-19,02-Aug-23,Production Technician I,William Cooper,stephany.neal@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Resignation,While win have company will identify certainly.,Production       ,General - Eng,11-05-1982,MA,Billing,Female,69859,Other,Divorced,Fully Meets,3,55b9c3e7bd8e79205815cdfd8f14ea1e209722d3c2f7874c57a83093a243740b,9bdf3c794370b6078029359dfb0c23e7da575f0f718c0d61d6c1cb226c603efce490ea4ef1544dbd6f157c954065e9d72d0a1cd2feb21d033d8aa21cf0b27b22
1804,Trevon,Deleon,05-Dec-21,02-Mar-22,Production Technician I,Rebecca Pearson,trevon.deleon@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,Voluntary,Whom book science field follow treatment kind.,Production       ,Field Operations,20-07-1957,MA,Laborer,Male,94462,Hispanic,Widowed,Fully Meets,3,839c8f9611ff6662cface40ca5209458c16c02d7dd6dc5f0f5eaaee2cb76fac8,299ed6c6b0cbfcff3011794c30dd6002ef5132f72a0da774f750eaeb02280b640836eb19dca0d2ca8fedd3ccdaab520a2bb1c5345ac40fbf0df7a9e41de5e76e
